text,label
" yazık,yazık yazık. nedir bu fiyasko filmler furyası anlamış değilim. tek diyeceğim 10 üzerinden 0, hatta -..nasıl 7.4 puan almış bu anlamış değilim.bence filmi izlemeyenler sırf rating olsun diye oy verip msj atmışlar. film demeye 40 şahit ister not : 3 buyuk gazetenin yazarıda yarıda bırakıp çıktığını yazmış köşesinde ",Negative
 saçma sapan zamanınızı boşa harcanmayacak kadar boş bir film türün başka örneklerini izleyin boşa zaman harcamayın ,Negative
 Filmi atlaya atlaya izledim.Ama sakın izlemeyin.Nerde o Taxi 1-2 ile yarışlar ve 406. Serinin en berbat filmi paso konuşma konuşma tam tipik fransız filmi son filmde bir tane bile yarış izleyemedik.İzlemeyin zamana yazık.Yada atlaya atlaya bakın.Taxi serisinin 1-2 izlenir.3 ve 4 faso fiso... ,Negative
 Zamanım bol diye izlediğim bir filmdi.Sizin çok boş zamanınız varsa izleyin. ,Negative
 tom hanks in en kötü filmi diyebilirim... gereksiz... ,Negative
" aylardır bu filmi bekledim. sonuç=hüsran.sokaktan toplanmış oyuncular; anlaşılmayan sahneler, saçma bir senaryo...tabi iyi tarafıda var=efektler. ama bu konuyu da film boyunca kulak tırmalayan bir uğultuyla abartmışlar. ilk defa bi filmi yarım bırakıp çıkmak istedim. harcadığım zamana ve paraya acıyorum ve tavsiye etmiyorum... ",Negative
bunun yaylı mekanizması olanlar var.bunu takmak ayrı dert çıkarmak ayrı. resim yanıltıyor..kullanmadığınız prizlere olur ama aktif kullabdığınız prizlerde kullanamazsınız.,Negative
" Türk düşmanı İngilizler, bizi Afganistan gibi göstermiş. Ha bu arada film de kötü, boş boş konuşup durduar kafam şişti. ",Negative
 ya arkadaşlar filmi izlemedenmi yorum yapıyorsunuz film hiç güzel değil hatta saçma yorumları okuyup iyi zannettim film izlerkende bitsede kurtulsam diye bekledim film berbat izlemeyen izlemesin derim çünkü ben izlllleeeeeeeedimmmm ,Negative
 Ben bu filmi dün tv de seyrettim iiyikide gitmemişim. Ben burdaki bütün yorumları ehmen hemen okudum filmi seyretmeden önce baktımki kimse beğenmemiş öok yüksek bir rakam var yani beğenenlerle beğenmeyenler arasında %8 %74 çok büyük bir rakam yinede herkesin zevki farklıdır diye düşündüm seyrettim ama gerçekten burda bütün yorum yapan herkes haklıymış film gerçekten çok kötüymüş tek üzüldüğüm nokta nicolas cage çünkü ben onun fimlerini vede oyunculuğunu çok seviyorum böyle bir filmde oynamayı neden kabul etmiş bilmem yanii hele filmin sonu tam bir facia bence sinirlerim bozuldu ya bu nedir böyle kısacası film kötü hele sonu çok çok kötü umarım bir daha böyle bir filmde oynamaz. ,Negative
bir kere gelen ürün orjinalle uzaktan yakından alakası olmayan bir ürün ! üzerinde ses açma kapama diye bişey yok ! 3rd generation ipod shuffle ile dolayısı ile uyumluluğu yok ! ürünü alıp hepsiburada ya sahtecilikten dava açtım ! gerisini siz düşünün..insanları kazıklamayı çok seviyor hepsiburada.com !,Negative
ürünü aldığımda çok şaşırdım.çok kalitesiz bir ürün.kamerayı taktıktan sonra boşluk oluştu. sıkıştırmak için penseyle müdahale ettim.almak isteyenler orjinal ürün alsınlar ,Negative
urunu alalı birkaç gun oldu ancak urun ellerinde var mı yok mu o belli değil hala tedarik surecinde oldugu yazıyor en azından tedarik suresi konusunda da bilgi verirlerse çok memnun olurum,Negative
 film gerçekten çok kötü.çok anlamsız bir film lütfen gitmeyin... ,Negative
umarım siz değerli kullanıcılara yol gösterici ve yardımcı olur.,Negative
 Berbat denecek kadar kötü bi film.Boşa vakit geçirmek isteyenler buyursun gitsin.Birşey anlayan olursa Lütfen burda bizede anlatsın.Konusu yok denecek gibi bişey hala düşünüyorm ben ne izledim diye bişeye benzetemiyorum. ,Negative
"ürünün sanırım pili yok, pil alıp tekrar çalışıp çalışmadığını kontrol etmem gerecek. umarım çalışıyordur. yalnız ürün hızlı bir şekilde geliyor, bu konuda memnunum.",Negative
kumandası hiç iyi değil.kumandada hiç tuş yok kullanması zor oluyor,Negative
" Türk sinemasını , beyaz perdeyi , ne sanat nede halk için kullanmak yerine ;para için kiralayan bu zihniyete yazıklar olsun. liseli genç aşıkların karanlık bir ortam lazım düşüncesiyle örtüşen bir olay. ",Negative
 hic begenmedm filmi..zaman kaybetmeyin bence ,Negative
 Ege şivesini tam olarak yansıtmayı başaramamış olsalar da bir Ege’li olarak başarılı buldum. Filmdeki bir iki kare keşke olmasaydı diyorum. Mesela 'apartman gibi' esprisini filmden çıkarabilirlerdi. Ama komikti diyebilirim genel olarak. Ama anlayamadığım nokta bu film nasıl olur da Oscar’a aday gösterilebilir ki? O kadar da başarılı bir yapım diyemeyeceğim. Yine de tebrikler bu büyük başarı için. ,Negative
kokusu sadece sıkınca başta geliyor sonra kokusu kalmıyor çok hafif değil kokusu yok denecek kadar az ve o paraya öyle etkileyici bir konuda değil bence para vermeye degmez,Negative
 oyununa gore çok basit kalmiş sıradan bir film olmuş 10/4 ,Negative
hijyenden uzak  günaşağıda yorum yapan beyfendi harfi harfine doğru yazmış o yazmasa ben yazacaktım hepsini eklemek istediklerim odaları rutubet kokuyordu  hafta kaldık havuz kirden ölüyordu ne ilaçlandı ne temizlendi güya havuzlu otel barda duran adam çocuk düşmanıydı Türk kahvesi istedik gece  de kahveye basmış telveyi acılıktan içilmedi çoğumuz bıraktı ve içemediğimiz zehir gibi kahveyede büssürü para verdik bencede bu oteli seçecekseniz iyi düşünün derim yer olarak güzeldi sahilin dibi ve boydan boya cadde üstü çarşıya yakın,Negative
 açıkçası nasıl bir hata yapıp gittim bilmiyorum bu filme.. belki divx olarak indirip izlemeye değerdi ama sinemalık bir film değiildi.. senaryoda iş yoktu.. görsel vurgulamalardan bahsetmek bile istemiyorum; öyle sahneler olduki gülmekten öldüm.. tabi çizgi romanını takip eden biriyseniz yinede görmek isteyebilirsiniz.. onun dışında tavsiye etmiyorum.. ,Negative
 işte bunu cıvıklık denir...kuran a göre dabbe bir kez çıkar ikincisi neyin nesi oluyor...filmin ilki iyi olsa yine aynı şeyi söylerdim... ,Negative
Hiç beğenmedim berbatttt,Negative
" seyrettiğim en kötü devam filmlerinden biri,zaten ilki de kötüydü hem çok kötüydü ",Negative
hiç bir işe yaramıyor.  boşuna alip paranizi çöpe atmayin. her türlü denedim 30 dk 20 dk 10 dk önce hic bir etkisi yok,Negative
 Evrime naylon poşet diyip yasin için pisliğinde boğul nasıl yaşında kızla böyle konuşursun vs tweetler atıyolar iki ,Negative
 Cok fazla boş vaktiniz varsa ve canınız sıkılıyosa gidip görebilirsiniz ama fazla bir beklentiniz olmasın. ,Negative
" Filme büyük merakla gittim ama benim için hayal kırıklığıyla sonuçlandı. Can Dündar Atatürkün insani yönünü ele aldım demiş, fakat sürekli içki sofrasında, sigara içen görüntülerini gördük. Ayrıca Turkcellin sponsorluktan çekilmesinin doğru bir karar olduğu da anlaşılıyor. Çok merak ediyorum bu ülkede Atamızın hayatını film yapabilecek bir tane adam gibi yönetmen yok mudur? ",Negative
ürün elime söylenenden geç ulaştı.  üstelik çok kalitesiz. ,Negative
" 5 para etmez bir film, predators filmleri hayranlarını hayal kırıklığına uğratacak bir yapım... verdiğim paraya acıdığım filmlerden biriydi... ",Negative
Olumsuz yönleri: kalitesiz ve kullanışsız bir ürün. her tarafı oyuncaktan bile daha kalitesiz plastikle kaplı. Ayrıca haznesi çıkartılıp yıkanmıyor devre üstünde olduğu için. Asla tavsiye etmem 330 tl çöpe gitti,Negative
berbatberbat ötesi bir  gün geçirdik burada tesis olarak güzel fakat oldukça bakımsız pislik yuvası ve bir okadar da kötü işletiliyor insan olarak bu gibi tesislerin işletme bilmeyen ellere yok sayılacak bedellerle teslim edilmesine üzüldük bir yer ancak bu kadar pis olabilir aşçı çıplak ayağına terlik geçirmiş üstündekiler pis ve lekeli beyaz giyisiler hani aşçı ya  her daim asabiyet içinde çokda komik duruyordu garsonlar anlatılmaz düzensizlikten yana görmeniz gerekir yerler masa örtüleri yağ ve leke içinde temiz fincan çatal bıçak bulmak mümkün değil en temizi karton bardaklardı kahvaltı saatleri içler acısıydı o yiyecekleri koydukları servis tabaklarının kenarları yağdan ve bulaşık parmaklarla oraya konulduğunu belli eden görüntüsü ile sabah güne gerilimle başlıyorsunuz zaten yemiyorsunuz  ben okuduğum şikayetleri çok önemsemedim abartılmıştır diye düşündüm en büyük hatayıda bu konuda yaptım yaşadım gördüm eksiği var yazdıklarımın fazlası yok ortamı görünce doğal olarak kalmak istemedik turon aradım çözüm bekledik uzun telefon aramalarım sonucu  adının bülent olduğunu ve yetkili olduğunu söyleyen kişiödemiş olduğumuz paranın   nin ödenmeyeceğini söyleyerek konuya çok süperrr bir çözüm getirdi   hem turon hakkında hemde işletmeci hakkında sayfalarca yazı yazabilirim çok sorun yaşadık kısaca belirtmem gerekirse her ikisinide şiddetle kınıyorum ödemiş olduğumuz paraları helal etmiyorum,Negative
alalı bir hafta olmadı  arızalandı aspiratör bi çalışıyor bi çalışmıyor,Negative
hala böcekler geziniyor işe yaramıyor ürün ,Negative
" Burada bu kadar kişi bu filmi nasıl beğenmiş, film nasıl bu puanı almış anlamıyorum. Çok zayıf, zavallı bir Hannibal denemesi olmuş. Ne zaman bitecek diye beklediğim filmlerden birisiydi. ",Negative
 Burdaki yorumları görünce ben yanlış filmmi izledim diye düşünüyorum konusu cok güzel ama film berbat müzikle konuşuyor adamlar ve bu filme süper diyorlar ya ben hiç birşey anlamadım yada bu yorumları yapan insanlar cok zeki ... ,Negative
 ben bu filme sadece yıldız kültür ve filmde çalan retro müzikler için katlandım ...sanırım başka bir şey söylemenin bu film için bir anlamı yok!!! ,Negative
hiçbir makyaj kapatamaz yüzündeki orospu,Negative
"ürünü alalı 3 gün oldu ama malesef içindki teler eksik çıktı henüz kulanamadım herhalde iyidir,bazen böyle aksaklıklar oluyor anneme alacam inşallah eksik gelmez teşekürler",Negative
 filmler hakkında yorum yazdığım enderdir ama buna mutlaka yazmayalım umarım dikkate alınır!! film berbat arkadaşlar o kadar saçmalamışlar ki tarifi yok ne sahneler var sinirden gülüyorsunuz geyiğe vuruyorsunuz yoksa katlanılacak gibi değil!! ,Negative
" bahariye'ye kısa bir yanıt vereyim: bu filmi yapanlardan hiç tanıdığım bildiğim yok. hiçbiriyle de bir alıp veremediğim yok. yazdıklarınla ilgili karşı görüşlerimi belirtecektim ama bu &quot;rezalet&quot; filmi beğenen bu kadar çok insan olduğunu görünce beynimi ve ellerimi yormaktan vazgeçtim. muhtemelen filmi yapanlar, bu sitede yorum yapanlar kadar beğenmemiştir bu filmi! ",Negative
"gayet güzel ,şık ve kullanışlı.memnunum almak isteyenlere tavsiye ederim.",Negative
" Filmi boşverin üzerinde konuşulmaya bile değmez.. Ama burda beni hayal kırıklığına uğratan beyazperde.com okurları oldu.... Bir film baş rol oyuncusu güzel diye mi seyredilir, bunun için mi hayatta seyredilen en iyi film olur, 10 puanlar döşenir.. Demek ki bu sitenin takipçileri de sokaktaki insandan farksızmış.... yazık ... ÇOK YAZIK..... ",Negative
max factor 2000 calorie yi daha önce kullanmıştım ve çok memnun kaldığım bir üründü bu ürünü burda gördüm kıvrıltıcı özelliği olduğu için denemek istedim fakat malesef beklentilerimin hiç birini karşılamadı ne uzun gösteriyor ne gür gösteriyor nede kıvrık gösteriyor açıkçası bir daha kullanmayı düşünebileceğim bir ürün değil,Negative
" Herkes filmi çok beğenmiş ama ben bu filmi pek sevemedim, tamam filmdeki mesaj çok iyi ancak Durul Bazan ve büyük usta Ferhan Şensoy dışındaki oyunculukları hiç beğenmedim, hikayenin işlenişinde çok fazla kopukluk vardı, diyaloglar 'gel konuş ve git' şeklinde çok basit ve zayıftı.. Keşke geçmişe biraz daha ağırlık verilseymiş.. ",Negative
bedeni biraz küçük ancak iş görür. büyük beden alabilirsiniz kendinize. benim boy 183 large aldım ama küçük geldi. xl yoktu.,Negative
 baranovich sputnik_TR Ulan pezevenk susda yeter da Hakaret etmeden konusamiyormusun adi serefsiz ,Negative
"Kutu iyi fakat firma gevşek personeller gevşek kargo süresi uzuyorda
uzuyor destek kötü gönderdik diyorlar bir gün sonra sorgulama yapıyorum
gelen giden yok",Negative
satın almayın amk,Negative
buraya kım  yıldız vermışmayıs ayı basında balayı yapmak için  hazırana  gece rezerve yaptım istanbuldan kemere keyıfle geldım otopark bır alem anahtarı verdım fıs yok bellboy ıstedım çok yogunlarmıs o da yok valızlerımı kendım tasıdım aqua denız manzaralı oda rezerve etmıstım alakası olmayan berbat bır çatı katı daha sonra  odaya daha baktım rutubet küf kokusu çarsaflar kırlı ve utusuz havlular keza aynı heryer toz içinde eskı mobılyalar çalısmayan tel  kanalı zor ceken tv berbat hayal kırıklıgına ugradım ve kalmadım ertesı gun oda degıstıreceklerını ıfade ettiler gene kalmadım kendıme yakıstıramadım personel yetersız en sonunda önder bey zannederım otel muduru  gece paranız yanar dedi olsun dedim ben bu otelde kalmayacagımı ıfade ettimve çıktım şimdi ilgiilere soruyorum benım sucum ne internet sıtesınde mukemmel resımler resmen hayal satıyorlar gezı netı aradım elıf hanım ın bana dedıgı otel bıze resımlerı yollar bızde oazarlarız hıçmı kontrol etmezler orada gezınetın elemanı var ayuka hanım mogolıstanlı onun telını aldım kadın dısarda orada bıle degil herkesi kaderıyle basbasa bırakmışlar parayı alırken ballı ballı konusuyorlar kaç defa tel açtım lutfen dönduler olan olmuş ama burada kımseye kalmasını tavsıye etmem akdenızde çok otelde kaldım yurtdısıda aynı böyel bır sey yasamadım paramı gerı almak için kanunı her yolu deneyecegım odaların fotograflarını çektim fakat hata yetkılılırede buraya nasıl  yıldız belgesı verılmış,Negative
ürün elime geçti ve ilk ütülemeyi yaptım ancak üttü istediğim gibi değil sanki tam olarak kullanma fırsatım olmadı ancak yinede fena sayılmaz,Negative
"ürünün vantilatörden farkı yok altına koydunuz soguk sudan medet
umuyosunuz malesef oda yeterli gelmiyo ürünü alacak arkadasların benim
düştüğüm hataya düşmemesini tavsiye ederim",Negative
Şık bir ürün. Fakat 15 m2 nin üzerindeki mekanları serinletmesi oldukça zor. Biz 25 m2 lik salona taktık yeterli derecede sogutmuyor. Ayrıca il taktığımızda yalpalama sorunu oluştu. Müşteri hizmetleri ile görüştük pervanelerin ana gövdeye bağlandığı metal aparatların eğik olduğu kanaatine vardık sağolsunlar hiç ikiletmeden ücretsiz kargo ile iki tane gönderdiler aparatları değiştirince sorun çözüldü. 15m2 ve altı mekanlara tavsiye edilir.,Negative
 izlediğim en berbat türk filmlerinden ,Negative
" film , duygu sömürüsünden başka bişey değil. tamam okadar insana yazık ama biz bunların alasını yaşadık. düzce depreminde tv de izlediğim o ailelerin dramının onda biri yok. ki olamaz zaten. öylebir acıyı , duyguyu hiç bir oyuncu yorumlayamaz. nekadar oynasada bana inandırıcı gelmez. çünkü gerçeğini bir kaç sene önce gördük zaten. sadece film olarak değerledirirsekte yerinde hatta yüksek bir puan almış. ",Negative
 ilk cıktıgı zamanda cok ses getirmişti ama beklediğimi bulamaıstım ama izlenebilir eglencelik (korku diye alıp izlemeyin aldanırsınız) ,Negative
