text,label
Dedesinin Tebriz’de bir camisi bulunmaktaydı.,formal
Bu başarılı parçanın sözlerini Aysel Gürel yazmıştır.,formal
"Afganistan, Türkmenistan'ın güneydoğusu ve Özbekistan ile İran'ın doğusundaki komşu bölgeler.",formal
Günümüzde Türkiye'nin pek çok köyüne ve ilçesine bu aşirete mensup insanlar hakimdir.,formal
böylesine iğrenç saygısız terbiyesiz bir varlıktan herşey beklenir,informal
"Isaac, yatmak istiyorsan, yatağa gel.",neutral
Hatırlat da sizin eve de bir tane takayım.,neutral
ohh şükür ki bulundu kuzum çok geçmiş olsun ballisi,informal
Gogol'un meşhur ''Burun '' adlı öyküsünü senaryolaştırmıştır.,formal
"45 çocuğa Ensar Vakfında tecavüz edilirken “bir kereden bir şey olmaz” diyenler, bugün toplumsal değerlerden bahsedemezler!",informal
Bu saatten sonra salağa yatani yatmışken sikeceksin.,informal
Şuanda Eskişehirspor ile Süper Lig'de oynamaktadır.,formal
10 bin Buda Tapınağı. Safak Vakti.,neutral
"Kuzey Amerika, Orta Amerika ve Karayipler",formal
Bizi ispiyonlama fırsatı olmayacak artık.,neutral
"Deden Luis, ben senin yaşındayken bana öğretmişti.",neutral
Artık kurumlara bela olmayacağım.,neutral
- Sadece ustabaşının fikrini alırım.,neutral
Şehirden ileri gidildiğinde Adriyatik Denizi belirir.,formal
"Yabancı onu indirirdi barmene doğru ilerledi, ödedi ve çıktı.",neutral
su calathes denen orospu cocugunu durdurun,informal
sana mı sorcam yarrağım,informal
' '' Mitchell Langerak '' ' – ' '' Borussia Dortmund '' ' – 2010–12,formal
surekli uyelere laf at sonra da niye linc yiyorum duyari kas kusucam,informal
"Güzel kızım; baban gerçek gazetecilik yapmanın bedelini ödüyor. Türkiye hukuk devleti olacak, haksızlıklar son bulacak, baban özgürlüğüne, sen babana kavuşacaksın. Gözlerinden öpüyorum.",informal
-Nasıl öğrendin? -11 yemek önce bir anda ondan bahsetmeyi kestin.,neutral
Hahahaa bizim sektörde hazır giyim çok sık yaptığımız bir şey bu,informal
onun bunun koynundakiler için ziyan edilen aşkların şerefine kalksın kadehler  sizden bir bok olmaz,informal
Senşn kadar bu ülkede fahişe kahpe bozuntusu biri yok uzmanlara attığınız iftiranın hesabını vereceksin kahpe,informal
Ben düşündüğünüzden daha basit biriyim.,neutral
Beverly orada çalışıyordu.,neutral
Ne diyon lan dırzik,informal
Aslında bu bir dış iskelet.,neutral
Belirtilenler dışında albümdeki bütün parçalar Justin Sullivan ve Robert Heaton tarafından yazılmıştır.,formal
"Peki, bir veda etmek lazım.",neutral
Bir seferinde kenar mahalledeki bir yetimhaneye bıraktı.,neutral
Aklınız fikriniz si*kiş sokuş,informal
Ligdeki ilk golünü Aston Villa'ya 2-1 yenildikleri maçta attı.,formal
Kelime ilk defa John Stuart Mill tarafından kullanılmıştır.,formal
Salgının çok büyük boyutlara ulaşmadığı sürece üniversitelerin açılacağını düşünüyorum. Devlet bir nesli online eğitimle kaybetmeyi göze almamalı. Önlem olarak bazı dersler online yapılabilir,informal
ya amcık sence gelebilsek bu kadar ay bekler miydik sadece soruyorum,informal
artık sabahları kalkıp ders çalışmak yerine okula gitmek istiyorum,informal
Şimdiden kampüse geldin mi?,neutral
"Şerif, neden gidip Flodan birkaç litre benzin almıyorsun.",neutral
asıl siz kimsiniz amına koyim,informal
"Albüm, ''Billboard '' 200 listesine 25 numaradan giriş yapmış ve ilk haftada 19,000 kopya satmıştır.",formal
"Jerry, buna hiç gerek yok.",neutral
1946-1950 yılları arasında CHP'den Burdur milletvekilliği yaptı.,formal
"Asıl popülerlerliğini beste güfte israfı saçma sapan şarkı sözlerinden kazanmış birinin klip ve şarkıları vakti zamanında yasaklansaymış keşke, hem belki bu gün bu kadar tanınmış da olmazdı.",informal
Köşe yazarlığı serüvenine ilk Yeni Şafak'ta başladı.,formal
Batman da gerçek bir escort veya ücretli seks yapan bir bayan numarası atabilenler,informal
Bizimle hemen hemen aynı konu üzerine çalışan ve aralarında bu konu üzerine Nobel ödülü almış araştırmacının da olduğu grubun yeni makalelerinde bizim en son makalemize atıf yapılmış,informal
"Maçlarını 16,000 kişilik Grbavica Stadyumu'nda oynamaktadır.",formal
- Bana anlatmayı seçeceğiniz herhangi bir şeye inanabilirim.,neutral
Antik Roma'da gölün özel bir önemi vardır.,formal
"Kategoria Superiore : 2011–12,2012–13,2013–14,2014–15",formal
keşfetimde seni görmekten bıktım lütfen makyaj yapma sana yalvarırım,informal
"“ya bütün şairler seni sevmiş,",informal
"Ertesi yıl, Bangkok'ta düzenlenen 2007 Dünya Üniversite Yaz Oyunları'nı dokuzuncu sırada tamamladı.",formal
''Not : ITF bünyesinde düzenlenen önemli turnuvalar listelenmiştir. '',formal
`` Irkçılığa çağıran bizden değildir Irkçılık davası uğruna savaşan bizden değildir Irkçılık davası uğruna ölen bizden değildir Ebu Davud Edep,informal
Uyanık kalmak için içer misin?,neutral
Buralarda büyümüşsün diye duydum.,neutral
Galata Kulesi uçuşa açılsın,informal
Meksika nın Sainapuchi bölgesinde meydana gelen kasırga sırasında çekilen görüntüler,informal
"'' ), Kanada'nın Batı Kanada bölgesindeki en batıdaki eyâletidir.",formal
Uluslararası Atletizm Federasyonları Birliği resmî sitesinde yer alan profili,formal
uzaktan ahkam kesmek kolay d mi seni vatan haini ki yuzlu pezevenk,informal
Estérel tepelerinin güneyinde ve Cannes'ın güneybatısında yer alır.,formal
Peki sana ne kadar borcum var?,neutral
Bunu yapmak istiyorsun ha ?,neutral
Siteden biriyle flört etmek efsane değil mi ne kadar rezil biri olabileceğini peşin peşin görüyo attığın tivitler vasıtasıyla,informal
Bunu duymamış olayım Fanny.,neutral
Daha gidecek çok yolumuz var.,neutral
Rabb'im sağlık sıhhat uzun ömürler versin inşallah,informal
Kralın oğlu Theodred'in ölümüne ve kralın Saruman tarafından aklının zehirlenişine şahit olmuştur.,formal
Koca yaşlı şişko pezevenk gavat orusbu piç ibne götveren yavşak dünyaaaaa,informal
- Kimse tam olarak ne olduğunu bilmiyor.,neutral
Hakeem Olajuwon ikinci kez finallerin en değerli oyuncusu seçildi.,formal
Bugün çok çirkin şeyler yaptım.,neutral
"Hepsini Tanrıya havale et, gitsin.",neutral
Git bir kez daha özür dile.,neutral
Sadece senden yana olduğumu unutma.,neutral
allah bereket versin,informal
ADAM MALA ANLATIR GİBİ ANLATMIŞ AMA EMİNİM HALA ANLAMAYAN BİRİLERİ ÇIKAR,informal
Pıhtılaşmanın kökeni eski dile dayanır.,neutral
''Pelophylax '' kl. ''esculentus '' – ( ''P.,formal
od ama bida andaval deme uzuluyorum i geceler,informal
portakal suyu almaya üşendiğim için şu güzel gecede ayıq geziyorum sen şu an kafamdan daha güzelsin,informal
Sana yardım edelim ve sen de bize Megin yerini söyle.,neutral
Eurovision Şarkı Yarışması'nda Ermenistan,formal
Babaannem yabancı müzik dinlediğim için kafir olacağımı düşünüyor,informal
"Bir tutam kokain, biraz da eroin.",neutral
Seninle iş yapmak benim için zevkti.,neutral
Bu arkadaşın şizofren olduğuna ve beyin devrelerinin yandığına eminim ama bu konuda katılıyorum,informal
Cevabını veremedin mi? Ne kadar eksik hissettin,informal
Ünlü tarihçi Strabon'un bu konuda meşhur bir sözü vardır :,formal
Ya sonsuza dek böyle giderse?,neutral
71 oyuncuyla İngiltere Millî Takımı'na en fazla oyuncu gönderen kulüp.,formal
Paul O'Neill'in prodüktörlüğünde yayımlanan ikinci albümdür.,formal
Seratı koruyup kolla öldürürüm seni,informal
Charles Barkley Larry Bird Clyde Drexler Scottie Pippen Patrick Ewing Earvin “Magic” Johnson Christian Laettner Michael Jordan Karl Malone Chris Mullin David Robinson John Stockton,formal
"Aman Tanrım, seni öldüreceğim sürtük.",neutral
Tom Baker'ın Dördüncü Doktor rolünü oynadığı son ve Peter Davison'ın Beşinci Doktor rolünü oynadığı ilk öyküdür.,formal
hareketlere bak ya salak çocuk yiycem artik seni,informal
barismrtyagci Bela geliyor o taraflara,informal
"Yine de, rejime karşı İslami Cephe ile işbirliği yapmaktadır.",formal
Meydan okuyorum ulan sana.,neutral
"İç Anadolu, Doğu Anadolu ve Güneydoğu Anadolu bölgelerinde yayılım gösterir.",formal
vallahi yeter billahi yeter artık,informal
Bende salak gibi gözümü falan kaçırıyorum ne malmışım beee,informal
İlkokul birinci sınıftayken herkes ayağa kalkıp kimden hoşlandığını söylüyodu benim hoşlandığım çocuğu başkası söyleyince ben de ani bir karar değişikliğiyle boşta kalan çocuğu söylemiştim,informal
"Conrad Nicholson Hilton, Sr ( 1887-1979 )",formal
Kızıl deniz düdükçünü ( ''Phalaropus fulicarius '' ),formal
Hadi ama aşk kuşları. Riodasınız.,neutral
ne yapıyor anlam veremedim keşke böyle şeyler yapmasa,informal
O askere vuran elleriniz ayaklarınız felç olurda ömrünüz boyunca sürünür acılar içinde can çekişerek geberirsiniz,informal
Ayrıca Nathalia Petrovnanın da iç müziği.,neutral
leri çok seviyorsaniz alin evinize besleyin neymis dövülerek öldürülmüş satirla kafa kesecem diyen orospu cocugu suriyeli ye de sahip cikaydiniz gece yarisi turk kizina tecavüz eden suriyeli pezevenk e de sahip cikin o zaman,informal
Ancak MTV klibi yayınlamaya devam edeceğini açıkladı.,formal
Geber mahlukat insan bozması yaratık!,informal
Oyuncu İtalya'nın Bologna'da şehrinde doğmuştur.,formal
Biz kim mağdur edilirse onun yanında oluruz Kürtler mağdur edilirse kürtlerin siyahiler edilirse siyahilerin gayler edilirse gaylerin yanında oluruz akpliler mağdur edilirse onların da yanında olmayız amk o kadar da götlek değiliz,informal
Şu keklik ilahisi; sevdiğimiz tek kısmı...,neutral
en büyük en güzel en önemli en değerli seçim vaadini bunlar veriyor,informal
daha lavuk dun yanimizda agliyordu kimseyle kafam uyusmuyor diye simdi fink atiyot milletle aw,informal
Şu anda evde karmaşa var ama merak etme.,neutral
Kapadokya'nın önemli merkezlerinden biridir.,formal
"Golsüz geçen ilk haftadan sonra Guilluame, ikinci maçında 1-0 biten Bordeaux maçında rakip fileleri havalandırmayı başardı.",formal
arkadaşlar neden bu kadar mal var,informal
Yazar kitabında Recep Tayyip Erdoğan'ın icraat ve söylemlerini incelemiştir.,formal
Orta Yunanistan kıyıları önünde bulunan adalara denir.,formal
Fikrini değiştirirsin sandım.,neutral
Süleymaniye şehrine komşu olan ''Gwêje '' de doğdu.,formal
"Salonun işaatına, genellikle II. Justin ( 565–578 arası hükümdar ) tarafından başlanılıp, ardılı II. Tiberius Konstantin ( 578–582 arası hükümdar ) tarafından bitirilip ve dekarasyonun taşındığı düşünülür.",formal
"Mladen Krstajić – SV Werder Bremen, FC Schalke 04 – 2000–04, 2004–09",formal
isterse makyaj da yapar dudak da büzer bu allah ile kişi arasında kimse buna karışamaz,informal
"Baro başkanları neden Meclis’e alınmadı” diyorlar… Onlar, Meclis’in düzenlemelerine uymakla zorunlular.",informal
Güney Amerika ve Avrupa'da yaygın olarak kullanılmaktadır.,formal
siktirgit amk işidli piçi,informal
Benim rahat olmam sizin için iyi olmaz!,neutral
Yaptığın şeyi alıp küresel bir seviyeye çıkaracak erişim ve kaynağa sahibiz.,neutral
Hiçbişey yapmıyomuşsun gibi gelmedi.,neutral
Yarrak gibi sabah dedim ya boşverin günüm şimdiden güzelleşti,informal
Aynı yıl Hacettepe Üniversitesi Eğitim Fakültesi-Psikoloji bölümünü kazanarak tekrar üniversiteye yazıldı.,formal
Savaşta zafer kazandınız mı?,neutral
YÖNLENDİRME Grandük Jean Modern Sanatlar Müzesi,formal
eleştirme hakkınız yok sadece katılabilirsiniz ya da katılmayabilirsiniz,informal
"Hey, Susan, belki de bu iyi bir fikir değildir.",neutral
"1978-1979 yılları arasında Isparta, 1980-1982 yılları arasında Niğde, 1982-1984 yılları arasında Samsun ve 1984-1985 yılları arasında Kütahya valilikleri yapmıştır.",formal
Yorumlara bak Ancak daşşak geçme var Herkes en iyi şakayı yapmanın peşinde Sizin ben amınıza koyam Adamlar ba,informal
Nüfusun nüfuz olduğunu bildiği için,informal
"Maurice, Osuruk adam, Ateş Kralı",neutral
** Arhangelsk Şehirde birçok anıt bulunmaktaydı.,formal
"Bak, özür dilemek istiyorum.",neutral
Jeff Hanneman ve Marty Friedman tarafından etkilenen müzisyenin en sevdiği başlıca gruplar Megadeth ve Slayer'dır,formal
"Lima, Peru'da doğdu ve Harlem, New York'ta büyüdü.",formal
' '' Josip Kvesić '' ' - ' '' Karşıyaka '' ' 2016-,formal
- Her zamanki gibi cimri mi?,neutral
"Aman Tanrım, arada 10 yıl falan mı kaybettim yoksa?",neutral
"Robert Ellis Orrall - arka vokal, yapımcı, yazar",formal
"Bu kolay olmayacaktır, Doktor.",neutral
Stéphane Borbiconi - Manisaspor 2008-2009,formal
Heian döneminden itibaren her yıl Chokushi ( İmparatorun heyeti ) tarfından ziyaret edildi.,formal
"Tekrar hoş geldin, Nicholas.",neutral
Sen kesin çok gözü peksindir amına koyayım.,neutral
Anlaşmanın yapılacağı yer olan lokantada Michael Corleone tarafından başından vurularak öldürülmüştür.,formal
Ayrıca Radikal Sol Parti'nin onursal başkanıdır.,formal
İnanmıyor musunuz?,informal
nerdesin len tirrek,informal
"Kabine müsteşarı İtagaki Taisuke, toplantıda taburların geri çekilmesini önermiştir.",formal
Yedi parçanın ortak yönetici prodüktörlüğünü `` minimal sinematik '' yaklaşımıyla Dr. Dre üstlendi.,formal
"Oyuncularının başarılı performansları sayesinde üst sıralarda bulunan takım, 1. FC Saarbrücken'i 5-1 yenerek sezonun bitmesine bir maç kala 2. Bundesliga'ya çıkmayı garantiledi.",formal
`` Panta Mazi '' ( Eleana Vrahali-Giannis Hristodoulopoulos ),formal
"O yüzden çiftçilik yapmaz, toprak sahipliğinin anlamını bilmezler.",neutral
Berlin’de Yüksek Kız Okulu öğretmenlik bölümünü bitirmiş ve aynı zamanda oyunculuk dersleri de almıştır.,formal
Bu torpido uçaklarının hepsi aynı taşıyıcıdan gelemez!,neutral
şimdi bu sapık düşüncelerin sebebiyle sana vurmaya kalkarsam yemekten sonra çayın yanında uygun bir dil ile nedenini sormanı mı bekleyeyim bu mudur bana uyar hacı adres ver geleyim o zaman,informal
"O zaman, kulüp merkezi savunucularına satın Pablo Ibáñez ve Luis Perea.",formal
Bizim yörenin meşur bir küfrü var Götveren,informal
"Öteki tarafın, senin gibi kızlar için güzelliklerle dolu olduğunu göreceksin.",neutral
Seni sevmek ölümse koyam götüne gülümse,informal
Arabanıza kadar size eşlik etmemi ister misiniz?,neutral
"Katılan ülkeler Kuzey Amerika, Orta Amerika ve Karayipler'de bulunan ülkelerdir.",formal
Mehmet Ali Talat ( Cumhuriyetçi Türk Partisi ),formal
"Bunlardan Aziz Yıldırım, Tayfur Havutçu gibi isimler tutuklanmıştır.",formal
"' '' Raisdorf '' ' Almanya'nın kuzeyinde Schleswig-Holstein eyaletinde, Plön iline bağlı bölge.",formal
"Bir polis muhabiri olarak Paul, kanunsuzluğun toplumu ne kadar bozduğunu ilk elden görebiliyor.",neutral
Sezonun baş yazarı ve yürütücü yapımcısı Steven Moffat olmuştur.,formal
"- Gramerin hatalı, dostum.",neutral
"Hakkında çok az çağdaşı bilgi olsa da, neredeyse bütün Romalı tarihçiler tarafından kaba ve hayvani bir cins olarak kabul edilmişler, sadece Tacitus onun için sempati beslemiştir.",formal
Kurşun böğründen dümdüz girip çıkmış.,neutral
Biraz temiz hava alabilirim.,neutral
Hayır... Yalnızca biraz yürüyeceğim.,neutral
şu masumiyete bakın,informal
Bence sonuna geldin,informal
Tarih cahilisin Türk Tarihinden bi habersin,informal
"Tarihi İpek Yolu üzerinde bulunan köyün adı,",formal
"Bir örnek göndereceğim, biyokimya laboratuvarında kontrol et.",neutral
Beni hala bu pozisyon için düşünüyorlar mı?,neutral
beynimi hissetmiyorum ben beyinsiz miyim acaba,informal
Yarına çıkacağımız belli değil.,neutral
İlk yazdığı `` Selim-nâme '' Koçi Bey tarafından hatalı bulununca kendisi tarafından imha edilmiş ve yerine yenisi yazılmıştır.,formal
Öteki gollerini Faroe Adaları'na 3-1 yenildikleri maçta attılar.,formal
ruhun müzik ile dans etmesi,informal
Onunla görüşmek için sabırsızlanıyorum.,neutral
Obituary Associated Press tarafından [[Legacy.com]'da],formal
"günlerden bugünlere ... ABD’de maske karşıtları gösteriler yapıyor, başka yerlerde maskesiz survivor partileri yapılıyor...ceza falan da almıyorlar. Ha bir de, 100 yıl önce  maskenin önemi kesinken, bu zamanda bazı kurumlar bunu salgından aylar sonra fark ediyor.",informal
"İlin çevresi Manche, Mayenne, Maine-et-Loire, Loire-Atlantique, Morbihan, Côtes-d'Armor illeriyle çevrilidir.",formal
' '' ROZİLER '' Ahıska - '' 'Cağısman '' ' Köy'ünden Gelmişler,formal
ne yalaka  çıktınız amk gelmeyin amk,informal
YÖNLENDİRME Angel ( Buffy the Vampire Slayer ),formal
"Seni acilen hasar kontrolden alıp, becerebileceğin bir işe aktaralım.",neutral
La Liga'da Elche CF'de forma giymektedir.,formal
Üç çocuklu bir ailenin en küçük çocuğu olarak Yugoslavya Sosyalist Federal Cumhuriyeti'nin günümüz Sırbistan sınırları içerisinde kalan şehri Novi Pazar'da dünyaya gelmiştir.,formal
Öyle bir şey giydiğin için hırpalanabilirsin.,neutral
Bunun onu üzdüğünü biliyorum.,neutral
gelinbenisikin götlek mötlek hayırdır,informal
Bunun hakkında bir şey bilmiyorum.,neutral
